==PROF== Connected to process 328290 (/root/python-gil0/cpython-3.14.7+freethreaded-linux-x86_64-gnu/bin/python3.14t)
==PROF== Connected to process 328595 (/root/python-gil0/cpython-3.14.7+freethreaded-linux-x86_64-gnu/bin/python3.14t)
==PROF== Disconnected from process 328595
==PROF== Disconnected from process 328290
"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value","Rule Name","Rule Type","Rule Description","Estimated Speedup Type","Estimated Speedup"
"0","328290","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","SchedulerStats","","","","IssueSlotUtilization","OPT","Every scheduler is capable of issuing one instruction per cycle, but for this workload each scheduler only issues an instruction every 4.5 cycles. This might leave hardware resources underutilized and may lead to less optimal performance. Out of the maximum of 16 warps per scheduler, this workload allocates an average of 1.04 active warps per scheduler, but only an average of 0.22 warps were eligible per cycle. Eligible warps are the subset of active warps that are ready to issue their next instruction. Every cycle with no eligible warp results in no instruction being issued and the issue slot remains unused. To increase the number of eligible warps, reduce the time the active warps are stalled by inspecting the top stall reasons on the Warp State Statistics and Source Counters sections.","local","77.9"
"0","328290","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","Warp State Statistics","Warp Cycles Per Issued Instruction","cycle","4.70",
"0","328290","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","Warp State Statistics","Warp Cycles Per Executed Instruction","cycle","4.70",
"0","328290","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","Warp State Statistics","Avg. Active Threads Per Warp","","32",
"0","328290","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","Warp State Statistics","Avg. Not Predicated Off Threads Per Warp","","31.13",
"0","328290","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","WarpStateStats","","","","CPIStall","OPT","On average, each warp of this workload spends 2.2 cycles being stalled waiting on a fixed latency execution dependency. Typically, this stall reason should be very low and only shows up as a top contributor in already highly optimized kernels. Try to hide the corresponding instruction latencies by increasing the number of active warps, restructuring the code or unrolling loops. Furthermore, consider switching to lower-latency instructions, e.g. by making use of fast math compiler options. This stall type represents about 46.5% of the total average of 4.7 cycles between issuing two instructions.","global","46.49"
"0","328290","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","WarpStateStats","","","","CPIStall","INF","Check the Warp Stall Sampling (All Samples) table for the top stall locations in your source based on sampling data. The Profiling Guide (https://docs.nvidia.com/nsight-compute/ProfilingGuide/index.html#metrics-reference) provides more details on each stall reason.","",""
"0","328290","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","Source Counters","Branch Instructions Ratio","%","0.01",
"0","328290","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","Source Counters","Branch Instructions","inst","131072",
"0","328290","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","Source Counters","Branch Efficiency","%","100",
"0","328290","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","Source Counters","Avg. Divergent Branches","branches","0",
"0","328290","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","SourceCounters","","","","UncoalescedGlobalAccess","OPT","This workload has uncoalesced global accesses resulting in a total of 6197786 excessive sectors (63% of the total 9819674 sectors). Check the L2 Theoretical Sectors Global Excessive table for the primary source locations. The CUDA Programming Guide (https://docs.nvidia.com/cuda/cuda-c-programming-guide/index.html#device-memory-accesses) has additional information on reducing uncoalesced device memory accesses.","global","33.87"
"0","328290","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","SourceCounters","","","","UncoalescedSharedAccess","OPT","This workload has uncoalesced shared accesses resulting in a total of 524288 excessive wavefronts (22% of the total 2410496 wavefronts). Check the L1 Wavefronts Shared Excessive table for the primary source locations. The CUDA Best Practices Guide (https://docs.nvidia.com/cuda/cuda-c-best-practices-guide/index.html#shared-memory-in-matrix-multiplication-c-ab) has an example on optimizing shared memory accesses.","global","17.61"
==WARNING== No metrics to show for section(s): SpeedOfLight_HierarchicalTensorRooflineChart. Use --print-details option to change the part of the section that should be shown.
"1","328290","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","Compute Workload Analysis","Executed Ipc Active","inst/cycle","0.88",
"1","328290","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","Compute Workload Analysis","Executed Ipc Elapsed","inst/cycle","0.72",
"1","328290","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","Compute Workload Analysis","Issue Slots Busy","%","18.02",
"1","328290","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","Compute Workload Analysis","Issued Ipc Active","inst/cycle","0.88",
"1","328290","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","Compute Workload Analysis","SM Busy","%","20.74",
"1","328290","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","ComputeWorkloadAnalysis","","","","HighPipeUtilization","INF","ALU is the highest-utilized pipeline (20.7%) based on elapsed cycles in the workload, taking into account the rates of its different instructions. It executes integer and logic operations. It is well-utilized, but should not be a bottleneck. Based on the number of executed instructions, the highest utilized pipeline (20.7%) is ALU. It executes integer and logic operations. Comparing the two, the overall pipeline utilization appears to be caused by frequent, low-latency instructions. See the Profiling Guide (https://docs.nvidia.com/nsight-compute/ProfilingGuide/index.html#metrics-decoder) or hover over the pipeline name to understand the workloads handled by each pipeline. The Instruction Statistics section shows the mix of executed instructions for this workload. Check the Warp State Statistics section for which reasons cause warps to stall.","",""
"1","328290","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","Scheduler Statistics","One or More Eligible","%","22.09",
"1","328290","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","Scheduler Statistics","Issued Warp Per Scheduler","","0.22",
"1","328290","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","Scheduler Statistics","No Eligible","%","77.91",
"1","328290","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","Scheduler Statistics","Active Warps Per Scheduler","warp","1.04",
"1","328290","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","Scheduler Statistics","Eligible Warps Per Scheduler","warp","0.22",
"1","328290","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","SchedulerStats","","","","IssueSlotUtilization","OPT","Every scheduler is capable of issuing one instruction per cycle, but for this workload each scheduler only issues an instruction every 4.5 cycles. This might leave hardware resources underutilized and may lead to less optimal performance. Out of the maximum of 16 warps per scheduler, this workload allocates an average of 1.04 active warps per scheduler, but only an average of 0.22 warps were eligible per cycle. Eligible warps are the subset of active warps that are ready to issue their next instruction. Every cycle with no eligible warp results in no instruction being issued and the issue slot remains unused. To increase the number of eligible warps, reduce the time the active warps are stalled by inspecting the top stall reasons on the Warp State Statistics and Source Counters sections.","local","77.91"
"1","328290","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","Warp State Statistics","Warp Cycles Per Issued Instruction","cycle","4.70",
"1","328290","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","Warp State Statistics","Warp Cycles Per Executed Instruction","cycle","4.71",
"1","328290","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","Warp State Statistics","Avg. Active Threads Per Warp","","32",
"1","328290","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","Warp State Statistics","Avg. Not Predicated Off Threads Per Warp","","31.13",
"1","328290","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","WarpStateStats","","","","CPIStall","OPT","On average, each warp of this workload spends 2.2 cycles being stalled waiting on a fixed latency execution dependency. Typically, this stall reason should be very low and only shows up as a top contributor in already highly optimized kernels. Try to hide the corresponding instruction latencies by increasing the number of active warps, restructuring the code or unrolling loops. Furthermore, consider switching to lower-latency instructions, e.g. by making use of fast math compiler options. This stall type represents about 46.5% of the total average of 4.7 cycles between issuing two instructions.","global","46.46"
"1","328290","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","WarpStateStats","","","","CPIStall","INF","Check the Warp Stall Sampling (All Samples) table for the top stall locations in your source based on sampling data. The Profiling Guide (https://docs.nvidia.com/nsight-compute/ProfilingGuide/index.html#metrics-reference) provides more details on each stall reason.","",""
"1","328290","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","Source Counters","Branch Instructions Ratio","%","0.01",
"1","328290","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","Source Counters","Branch Instructions","inst","131072",
"1","328290","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","Source Counters","Branch Efficiency","%","100",
"1","328290","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","Source Counters","Avg. Divergent Branches","branches","0",
"1","328290","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","SourceCounters","","","","UncoalescedGlobalAccess","OPT","This workload has uncoalesced global accesses resulting in a total of 6197786 excessive sectors (61% of the total 10080794 sectors). Check the L2 Theoretical Sectors Global Excessive table for the primary source locations. The CUDA Programming Guide (https://docs.nvidia.com/cuda/cuda-c-programming-guide/index.html#device-memory-accesses) has additional information on reducing uncoalesced device memory accesses.","global","37.34"
"1","328290","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(1, 128, 1)","0","8.0","SourceCounters","","","","UncoalescedSharedAccess","OPT","This workload has uncoalesced shared accesses resulting in a total of 720896 excessive wavefronts (28% of the total 2590720 wavefronts). Check the L1 Wavefronts Shared Excessive table for the primary source locations. The CUDA Best Practices Guide (https://docs.nvidia.com/cuda/cuda-c-best-practices-guide/index.html#shared-memory-in-matrix-multiplication-c-ab) has an example on optimizing shared memory accesses.","global","22.7"
==WARNING== No metrics to show for section(s): SpeedOfLight_HierarchicalTensorRooflineChart. Use --print-details option to change the part of the section that should be shown.
"2","328290","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(32, 128, 1)","0","8.0","Compute Workload Analysis","Executed Ipc Active","inst/cycle","2.32",
"2","328290","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(32, 128, 1)","0","8.0","Compute Workload Analysis","Executed Ipc Elapsed","inst/cycle","2.27",
"2","328290","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(32, 128, 1)","0","8.0","Compute Workload Analysis","Issue Slots Busy","%","56.81",
"2","328290","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(32, 128, 1)","0","8.0","Compute Workload Analysis","Issued Ipc Active","inst/cycle","2.32",
"2","328290","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(32, 128, 1)","0","8.0","Compute Workload Analysis","SM Busy","%","65.42",
"2","328290","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(32, 128, 1)","0","8.0","ComputeWorkloadAnalysis","","","","HighPipeUtilization","OPT","ALU is the highest-utilized pipeline (65.4%) based on elapsed cycles in the workload, taking into account the rates of its different instructions. It executes integer and logic operations. The pipeline is well-utilized, but might become a bottleneck if more work is added. Based on the number of executed instructions, the highest utilized pipeline (65.4%) is ALU. It executes integer and logic operations. Comparing the two, the overall pipeline utilization appears to be caused by frequent, low-latency instructions. See the Profiling Guide (https://docs.nvidia.com/nsight-compute/ProfilingGuide/index.html#metrics-decoder) or hover over the pipeline name to understand the workloads handled by each pipeline. The Instruction Statistics section shows the mix of executed instructions for this workload. Check the Warp State Statistics section for which reasons cause warps to stall.","",""
"2","328290","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(32, 128, 1)","0","8.0","Scheduler Statistics","One or More Eligible","%","57.93",
"2","328290","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(32, 128, 1)","0","8.0","Scheduler Statistics","Issued Warp Per Scheduler","","0.58",
"2","328290","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(32, 128, 1)","0","8.0","Scheduler Statistics","No Eligible","%","42.07",
"2","328290","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(32, 128, 1)","0","8.0","Scheduler Statistics","Active Warps Per Scheduler","warp","3.85",
"2","328290","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(32, 128, 1)","0","8.0","Scheduler Statistics","Eligible Warps Per Scheduler","warp","1.05",
"2","328290","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(32, 128, 1)","0","8.0","SchedulerStats","","","","IssueSlotUtilization","OPT","Every scheduler is capable of issuing one instruction per cycle, but for this workload each scheduler only issues an instruction every 1.7 cycles. This might leave hardware resources underutilized and may lead to less optimal performance. Out of the maximum of 16 warps per scheduler, this workload allocates an average of 3.85 active warps per scheduler, but only an average of 1.05 warps were eligible per cycle. Eligible warps are the subset of active warps that are ready to issue their next instruction. Every cycle with no eligible warp results in no instruction being issued and the issue slot remains unused. To increase the number of eligible warps, avoid possible load imbalances due to highly different execution durations per warp. Reducing stalls indicated on the Warp State Statistics and Source Counters sections can help, too.","local","42.07"
"2","328290","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(32, 128, 1)","0","8.0","Warp State Statistics","Warp Cycles Per Issued Instruction","cycle","6.65",
"2","328290","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(32, 128, 1)","0","8.0","Warp State Statistics","Warp Cycles Per Executed Instruction","cycle","6.65",
"2","328290","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(32, 128, 1)","0","8.0","Warp State Statistics","Avg. Active Threads Per Warp","","32",
"2","328290","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(32, 128, 1)","0","8.0","Warp State Statistics","Avg. Not Predicated Off Threads Per Warp","","31.14",
"2","328290","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(32, 128, 1)","0","8.0","WarpStateStats","","","","CPIStall","OPT","On average, each warp of this workload spends 2.4 cycles being stalled waiting on a fixed latency execution dependency. Typically, this stall reason should be very low and only shows up as a top contributor in already highly optimized kernels. Try to hide the corresponding instruction latencies by increasing the number of active warps, restructuring the code or unrolling loops. Furthermore, consider switching to lower-latency instructions, e.g. by making use of fast math compiler options. This stall type represents about 36.4% of the total average of 6.7 cycles between issuing two instructions.","global","36.41"
"2","328290","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(32, 128, 1)","0","8.0","WarpStateStats","","","","CPIStall","INF","Check the Warp Stall Sampling (All Samples) table for the top stall locations in your source based on sampling data. The Profiling Guide (https://docs.nvidia.com/nsight-compute/ProfilingGuide/index.html#metrics-reference) provides more details on each stall reason.","",""
"2","328290","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(32, 128, 1)","0","8.0","Source Counters","Branch Instructions Ratio","%","0.01",
"2","328290","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(32, 128, 1)","0","8.0","Source Counters","Branch Instructions","inst","4210688",
"2","328290","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(32, 128, 1)","0","8.0","Source Counters","Branch Efficiency","%","100",
"2","328290","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(32, 128, 1)","0","8.0","Source Counters","Avg. Divergent Branches","branches","0",
"2","328290","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(32, 128, 1)","0","8.0","SourceCounters","","","","UncoalescedGlobalAccess","OPT","This workload has uncoalesced global accesses resulting in a total of 198329152 excessive sectors (57% of the total 349324096 sectors). Check the L2 Theoretical Sectors Global Excessive table for the primary source locations. The CUDA Programming Guide (https://docs.nvidia.com/cuda/cuda-c-programming-guide/index.html#device-memory-accesses) has additional information on reducing uncoalesced device memory accesses.","global","54.72"
"2","328290","python3.14t","127.0.0.1","_gemm","1","7","(128, 1, 1)","(32, 128, 1)","0","8.0","SourceCounters","","","","UncoalescedSharedAccess","OPT","This workload has uncoalesced shared accesses resulting in a total of 41943040 excessive wavefronts (41% of the total 101777408 wavefronts). Check the L1 Wavefronts Shared Excessive table for the primary source locations. The CUDA Best Practices Guide (https://docs.nvidia.com/cuda/cuda-c-best-practices-guide/index.html#shared-memory-in-matrix-multiplication-c-ab) has an example on optimizing shared memory accesses.","global","40.42"
==WARNING== No metrics to show for section(s): SpeedOfLight_HierarchicalTensorRooflineChart. Use --print-details option to change the part of the section that should be shown.
